Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Product ID,Promotion Flag,Promotion Details,Customer Age Group,Customer Loyalty Status,Current Stock Level,Restocking Date,Restocking Quantity,Stockout Indicator,Turnover Rate,Lead Time,Shelf Life,Temperature,Weather Condition,Weather Impact Indicator,Rolling Average Sales,Seasonality Index
T246101,A,Yangon,Member,Male,Electronic accessories,98.24,26,127.71,2554.3,2020-03-07,06:57,Credit card,2426.58,4.761905,127.71,8.1,P002,No,N/A,35-44,Member,249,2020-03-08,264,No,High,4,20,95,Sunny,Yes,39.921354841125044,1.1461281248006114
T615378,B,Mandalay,Normal,Male,Health and beauty,99.03,25,123.79,2475.78,2019-11-08,20:49,Cash,2351.99,4.761905,123.79,6.2,P001,No,10% off,45-54,Non-Member,510,2019-11-10,255,No,Low,4,20,54,Cloudy,No,24.038940792303496,1.188570866118177
T349562,A,Naypyitaw,Member,Female,Home and lifestyle,12.63,8,5.05,101.01,2019-04-29,16:35,Cash,95.96,4.761905,5.05,9.7,P003,No,10% off,18-24,Non-Member,656,2019-05-01,442,Yes,Low,3,23,80,Snowy,Yes,12.539644069675674,0.9851875555122112
T680029,B,Naypyitaw,Normal,Female,Electronic accessories,95.57,27,129.03,2580.5,2019-05-13,04:32,Cash,2451.48,4.761905,129.03,7.6,P002,No,10% off,35-44,Member,496,2019-05-15,221,No,Low,3,9,62,Rainy,Yes,39.645726826605795,1.13735988410356
T631319,C,Yangon,Normal,Male,Health and beauty,67.48,10,33.74,674.79,2019-06-22,04:49,Ewallet,641.05,4.761905,33.74,6.2,P001,No,10% off,18-24,Member,635,2019-06-28,199,Yes,Low,1,26,76,Rainy,No,25.278867418037557,1.1367579232708211
T301462,C,Yangon,Member,Female,Health and beauty,64.12,2,6.41,128.25,2019-07-01,02:23,Ewallet,121.83,4.761905,6.41,9.9,P001,No,N/A,35-44,Non-Member,697,2019-07-02,411,Yes,Medium,1,16,75,Snowy,Yes,15.066822193029608,0.9911222939787264
T787958,A,Naypyitaw,Member,Female,Health and beauty,45.24,33,74.64,1492.86,2020-01-26,14:05,Credit card,1418.22,4.761905,74.64,7.4,P001,No,10% off,18-24,Member,677,2020-01-29,124,No,Medium,3,25,93,Rainy,No,16.496580978894823,0.8915315703539053
T171369,A,Naypyitaw,Member,Female,Health and beauty,58.5,29,84.83,1696.59,2019-09-07,03:48,Ewallet,1611.76,4.761905,84.83,8.9,P001,Yes,N/A,35-44,Member,993,2019-09-12,418,No,Medium,3,29,74,Rainy,No,40.952143326649804,1.0386902265731182
T998916,B,Naypyitaw,Normal,Male,Health and beauty,85.16,8,34.06,681.25,2019-11-24,07:31,Credit card,647.19,4.761905,34.06,6.1,P001,Yes,10% off,18-24,Non-Member,411,2019-11-27,376,Yes,High,4,18,57,Snowy,No,49.47233662227535,1.134514021460793
T227536,B,Yangon,Member,Male,Sports and travel,58.65,1,2.93,58.65,2020-03-13,05:46,Credit card,55.72,4.761905,2.93,5.7,P004,No,N/A,45-54,Non-Member,594,2020-03-17,161,No,Medium,1,10,73,Rainy,No,12.689150788297571,0.916540818476477
T873910,B,Naypyitaw,Normal,Female,Health and beauty,75.82,9,34.12,682.34,2020-02-26,05:09,Ewallet,648.22,4.761905,34.12,5.8,P001,No,10% off,18-24,Non-Member,541,2020-02-28,217,No,Medium,2,16,87,Cloudy,No,30.520856783049354,0.9713330713802764
T253346,A,Naypyitaw,Normal,Male,Electronic accessories,60.24,49,147.59,2951.89,2020-03-27,09:18,Cash,2804.3,4.761905,147.59,9.3,P002,No,10% off,18-24,Non-Member,590,2020-03-30,387,Yes,Medium,1,12,83,Snowy,Yes,40.33326669764328,0.976585545725291
T631306,B,Mandalay,Normal,Female,Electronic accessories,91.45,27,123.46,2469.2,2019-11-05,15:04,Credit card,2345.74,4.761905,123.46,7.4,P002,No,N/A,45-54,Non-Member,991,2019-11-08,230,No,Low,1,18,82,Rainy,No,16.468269866384475,1.0643028510831989
T840736,B,Yangon,Normal,Male,Food and beverages,56.02,44,123.24,2464.77,2020-03-26,14:43,Ewallet,2341.53,4.761905,123.24,8.9,P005,No,10% off,18-24,Non-Member,855,2020-03-27,435,Yes,High,4,20,97,Sunny,No,21.663172564656435,1.0678759475045883
T470226,B,Naypyitaw,Normal,Female,Fashion accessories,99.19,11,54.55,1091.09,2019-09-22,05:55,Credit card,1036.54,4.761905,54.55,6.5,P006,No,10% off,18-24,Non-Member,826,2019-09-23,64,Yes,Medium,3,7,86,Sunny,No,27.400472968315988,0.9662326149316007
T546628,C,Naypyitaw,Normal,Female,Home and lifestyle,70.25,49,172.11,3442.24,2019-06-29,01:49,Cash,3270.13,4.761905,172.11,5.5,P003,No,10% off,45-54,Non-Member,299,2019-06-30,143,Yes,Low,1,9,83,Cloudy,No,43.41960676299483,0.9514791844152231
T924766,A,Yangon,Member,Male,Fashion accessories,56.45,45,127.0,2540.07,2020-02-23,22:01,Credit card,2413.07,4.761905,127.0,9.5,P006,No,N/A,25-34,Member,437,2020-02-24,490,Yes,High,2,21,72,Cloudy,No,17.701136816425954,1.1424879913624786
T666421,C,Yangon,Member,Female,Home and lifestyle,91.58,49,224.38,4487.6,2019-09-09,05:16,Cash,4263.22,4.761905,224.38,5.9,P003,No,10% off,45-54,Non-Member,603,2019-09-13,206,Yes,High,4,13,70,Sunny,No,48.382150650439655,0.9351474645281311
T192402,C,Mandalay,Normal,Female,Food and beverages,30.74,40,61.48,1229.62,2020-03-25,10:44,Ewallet,1168.14,4.761905,61.48,6.3,P005,No,10% off,45-54,Member,763,2020-03-26,54,No,Medium,1,26,96,Cloudy,Yes,26.371004411238097,1.1526907934906017
T912031,C,Yangon,Member,Male,Electronic accessories,45.8,40,91.6,1831.92,2019-04-03,07:38,Cash,1740.32,4.761905,91.6,8.7,P002,Yes,N/A,25-34,Member,930,2019-04-08,370,Yes,High,2,23,61,Rainy,Yes,13.618778445452477,0.9726713910754811
T148778,C,Naypyitaw,Normal,Male,Fashion accessories,75.26,3,11.29,225.79,2020-03-23,13:30,Cash,214.5,4.761905,11.29,6.5,P006,No,10% off,25-34,Member,557,2020-03-28,181,Yes,Low,2,27,62,Cloudy,No,16.44661823365313,1.095186289232035
T170016,A,Yangon,Member,Male,Home and lifestyle,33.74,27,45.54,910.9,2019-11-07,14:56,Credit card,865.35,4.761905,45.54,5.5,P003,No,N/A,45-54,Non-Member,984,2019-11-11,443,No,High,2,28,59,Rainy,Yes,38.62927062135678,1.0024384613689745
T118639,A,Yangon,Normal,Female,Food and beverages,79.95,40,159.89,3197.83,2019-06-10,10:33,Credit card,3037.94,4.761905,159.89,7.7,P005,No,N/A,35-44,Member,782,2019-06-13,498,Yes,Low,2,14,50,Sunny,No,40.90137964183633,0.9928828744879806
T739070,B,Mandalay,Normal,Male,Health and beauty,76.05,16,60.84,1216.81,2019-10-15,02:03,Ewallet,1155.97,4.761905,60.84,7.7,P001,No,10% off,25-34,Member,811,2019-10-18,305,Yes,Medium,1,11,54,Snowy,Yes,34.17728096163583,1.0596793600942747
T116641,A,Naypyitaw,Normal,Female,Sports and travel,54.76,36,98.57,1971.37,2019-10-04,02:07,Cash,1872.8,4.761905,98.57,5.8,P004,No,N/A,45-54,Member,261,2019-10-06,394,No,Low,2,6,50,Rainy,No,38.488215158400216,1.1882762808313871
T445586,B,Mandalay,Member,Male,Electronic accessories,17.57,18,15.81,316.17,2019-05-14,05:24,Credit card,300.36,4.761905,15.81,7.5,P002,No,10% off,35-44,Non-Member,593,2019-05-19,449,No,Low,4,22,90,Cloudy,Yes,46.97019548426755,1.0418707124427826
T743333,A,Yangon,Member,Male,Home and lifestyle,79.51,25,99.39,1987.72,2020-01-27,00:55,Ewallet,1888.33,4.761905,99.39,9.4,P003,No,N/A,45-54,Non-Member,674,2020-02-01,124,No,High,3,24,79,Cloudy,Yes,10.82320091436673,1.162468052161333
T412268,C,Mandalay,Member,Female,Health and beauty,72.32,44,159.11,3182.3,2019-09-04,18:32,Credit card,3023.18,4.761905,159.11,8.2,P001,Yes,N/A,35-44,Member,401,2019-09-06,470,No,Medium,3,20,60,Rainy,Yes,41.9495208301422,1.1932353384132992
T693471,C,Mandalay,Normal,Female,Food and beverages,18.22,21,19.13,382.61,2019-08-31,06:30,Credit card,363.48,4.761905,19.13,9.5,P005,No,10% off,35-44,Non-Member,119,2019-09-01,233,Yes,High,3,23,70,Rainy,Yes,38.500444334916736,0.9100715608166509
T555205,B,Yangon,Normal,Female,Fashion accessories,75.51,16,60.41,1208.2,2019-07-23,18:34,Cash,1147.79,4.761905,60.41,8.6,P006,No,10% off,35-44,Member,275,2019-07-26,93,Yes,Low,1,24,80,Cloudy,Yes,48.90070554970788,0.9409956144953938
T433913,A,Yangon,Member,Female,Fashion accessories,83.42,7,29.2,583.92,2020-01-15,02:41,Cash,554.72,4.761905,29.2,5.2,P006,No,N/A,45-54,Non-Member,374,2020-01-17,323,Yes,Low,4,7,75,Cloudy,Yes,28.43122013976852,0.9229210421710538
T809697,A,Yangon,Normal,Female,Sports and travel,99.88,26,129.85,2597.01,2019-07-12,03:37,Credit card,2467.16,4.761905,129.85,6.9,P004,No,N/A,18-24,Member,818,2019-07-13,214,Yes,High,2,24,64,Snowy,Yes,26.169022344538575,0.8123953473024946
T634407,B,Naypyitaw,Member,Male,Fashion accessories,84.77,46,194.98,3899.57,2020-03-19,17:03,Credit card,3704.59,4.761905,194.98,8.8,P006,No,10% off,25-34,Member,344,2020-03-23,118,Yes,High,3,24,96,Cloudy,No,27.109927327422277,1.1542845925795988
T204780,B,Naypyitaw,Member,Female,Fashion accessories,40.51,29,58.74,1174.89,2020-03-13,17:06,Cash,1116.14,4.761905,58.74,7.1,P006,No,10% off,25-34,Non-Member,737,2020-03-19,369,No,High,3,21,58,Cloudy,Yes,47.144682981314986,0.9323553107792766
T871619,B,Mandalay,Member,Female,Electronic accessories,17.12,25,21.39,427.89,2019-12-11,06:46,Credit card,406.49,4.761905,21.39,9.9,P002,No,10% off,35-44,Member,910,2019-12-16,425,No,Low,2,11,99,Rainy,Yes,36.96607908056899,0.8693172284298956
T884386,B,Mandalay,Normal,Male,Health and beauty,23.06,7,8.07,161.4,2019-11-03,03:29,Ewallet,153.33,4.761905,8.07,5.8,P001,Yes,10% off,25-34,Member,959,2019-11-09,186,Yes,Low,1,24,93,Cloudy,No,35.08768552274862,0.8031853914369177
T380611,B,Naypyitaw,Normal,Female,Fashion accessories,45.66,13,29.68,593.59,2019-09-17,12:05,Credit card,563.91,4.761905,29.68,7.1,P006,No,N/A,18-24,Non-Member,623,2019-09-18,276,Yes,Low,1,24,69,Sunny,No,47.941058028462734,1.137139126804598
T360067,C,Naypyitaw,Normal,Female,Sports and travel,74.8,25,93.5,1869.96,2019-11-17,18:33,Ewallet,1776.46,4.761905,93.5,7.3,P004,No,N/A,25-34,Member,366,2019-11-21,361,No,Low,3,10,90,Rainy,No,20.44631631953358,0.8413473007128658
T397821,A,Yangon,Normal,Male,Electronic accessories,82.59,3,12.39,247.76,2019-11-17,07:54,Ewallet,235.37,4.761905,12.39,5.5,P002,Yes,N/A,25-34,Non-Member,211,2019-11-21,407,Yes,High,3,8,65,Rainy,No,40.80802569629336,0.8751585271647909
T574066,B,Yangon,Member,Female,Electronic accessories,26.25,34,44.62,892.47,2020-03-08,11:01,Ewallet,847.85,4.761905,44.62,8.2,P002,No,N/A,35-44,Non-Member,638,2020-03-13,212,No,Medium,4,6,87,Rainy,Yes,27.028482700514637,1.1176715799137122
T965249,A,Yangon,Member,Male,Health and beauty,65.54,31,101.58,2031.69,2019-04-27,20:09,Ewallet,1930.11,4.761905,101.58,8.6,P001,No,N/A,18-24,Member,439,2019-05-02,304,Yes,High,3,9,82,Snowy,Yes,22.258436328847107,1.1865546770219355
T676290,C,Mandalay,Normal,Male,Health and beauty,11.9,3,1.79,35.71,2019-04-27,18:58,Cash,33.92,4.761905,1.79,6.2,P001,No,10% off,35-44,Non-Member,756,2019-05-03,207,No,Low,4,13,56,Cloudy,No,28.221657270849605,1.0697738768430343
T650274,B,Yangon,Normal,Female,Electronic accessories,78.31,44,172.27,3445.47,2019-11-30,22:36,Cash,3273.2,4.761905,172.27,7.0,P002,No,10% off,25-34,Member,158,2019-12-01,315,Yes,Medium,4,16,55,Snowy,Yes,44.61643892732228,1.09125131918461
T384933,B,Yangon,Normal,Male,Food and beverages,38.11,22,41.92,838.47,2019-06-01,01:18,Credit card,796.55,4.761905,41.92,5.5,P005,Yes,N/A,18-24,Member,332,2019-06-07,340,No,Low,1,7,86,Snowy,No,47.00796898305083,0.9567386191980655
T885932,A,Mandalay,Member,Female,Fashion accessories,59.0,10,29.5,590.0,2020-02-18,14:30,Ewallet,560.5,4.761905,29.5,8.1,P006,No,10% off,18-24,Non-Member,477,2020-02-20,449,No,Low,1,17,56,Rainy,No,15.716836540746751,1.18371675791432
T174460,B,Naypyitaw,Normal,Female,Electronic accessories,56.02,20,56.02,1120.47,2019-11-04,10:29,Cash,1064.44,4.761905,56.02,8.0,P002,Yes,N/A,35-44,Member,881,2019-11-07,85,Yes,Low,2,27,68,Snowy,Yes,29.8619626569348,1.1714925567764698
T652986,B,Mandalay,Normal,Male,Sports and travel,26.52,6,7.96,159.13,2019-11-10,08:58,Ewallet,151.18,4.761905,7.96,7.7,P004,No,10% off,18-24,Non-Member,276,2019-11-13,57,Yes,Low,4,6,52,Sunny,Yes,37.745933066296544,0.8624204825269833
T753649,A,Mandalay,Normal,Female,Sports and travel,86.17,10,43.08,861.66,2019-12-02,02:51,Ewallet,818.58,4.761905,43.08,5.3,P004,No,10% off,25-34,Member,119,2019-12-04,229,Yes,High,2,10,75,Snowy,Yes,29.45221541684631,0.9510247055368606
T426300,C,Mandalay,Member,Female,Fashion accessories,95.85,25,119.81,2396.17,2019-08-21,01:18,Cash,2276.36,4.761905,119.81,5.3,P006,No,10% off,45-54,Member,646,2019-08-25,193,No,Low,2,26,78,Sunny,Yes,35.45791033891895,1.1101668696565783
T250839,C,Yangon,Normal,Male,Health and beauty,78.88,22,86.77,1735.38,2019-08-27,06:51,Ewallet,1648.61,4.761905,86.77,7.1,P001,Yes,N/A,45-54,Non-Member,833,2019-08-29,486,No,Low,4,23,68,Snowy,No,16.30748418423662,1.0910569413040752
T182998,C,Yangon,Normal,Male,Food and beverages,52.02,22,57.22,1144.42,2019-05-18,01:11,Ewallet,1087.19,4.761905,57.22,9.4,P005,No,N/A,25-34,Non-Member,659,2019-05-20,498,Yes,Medium,1,6,71,Rainy,No,27.317022199690456,0.9102945564721535
T585538,A,Yangon,Member,Male,Health and beauty,18.86,23,21.68,433.68,2019-04-18,01:18,Ewallet,412.0,4.761905,21.68,9.1,P001,No,N/A,25-34,Non-Member,238,2019-04-19,421,No,High,3,5,58,Cloudy,Yes,36.77739937670721,0.8310835360692232
T820880,B,Mandalay,Normal,Male,Sports and travel,46.53,11,25.59,511.86,2020-01-17,15:55,Credit card,486.26,4.761905,25.59,6.5,P004,No,N/A,18-24,Non-Member,159,2020-01-21,102,Yes,High,1,21,53,Rainy,Yes,47.21223257999056,1.1574414330125058
T988598,B,Yangon,Normal,Male,Food and beverages,50.52,4,10.1,202.08,2019-11-17,13:00,Cash,191.98,4.761905,10.1,7.6,P005,No,N/A,35-44,Member,435,2019-11-23,86,No,Medium,3,23,51,Rainy,Yes,15.112834301159172,0.8239978664471317
T363784,B,Naypyitaw,Member,Female,Health and beauty,22.68,49,55.57,1111.33,2019-07-13,04:47,Ewallet,1055.76,4.761905,55.57,5.7,P001,No,10% off,18-24,Non-Member,296,2019-07-14,62,Yes,Low,2,21,85,Sunny,Yes,29.126429617249094,0.9543925798423782
T743760,A,Mandalay,Normal,Male,Health and beauty,24.93,39,48.62,972.41,2019-09-25,10:03,Cash,923.79,4.761905,48.62,8.1,P001,No,N/A,35-44,Member,887,2019-09-27,55,No,Medium,2,24,71,Cloudy,No,25.383059214865852,1.18985123942411
T643432,C,Yangon,Member,Female,Home and lifestyle,99.3,48,238.31,4766.27,2019-10-03,19:54,Credit card,4527.96,4.761905,238.31,7.5,P003,No,10% off,18-24,Member,111,2019-10-06,481,No,Low,2,9,72,Sunny,Yes,41.604776376717965,0.8508431574426532
T665446,A,Yangon,Normal,Female,Electronic accessories,13.79,28,19.31,386.22,2019-12-29,06:46,Cash,366.91,4.761905,19.31,5.2,P002,No,N/A,35-44,Member,170,2020-01-01,456,No,High,2,7,92,Sunny,No,46.213888677264464,1.0982163198394042
T416319,B,Yangon,Member,Female,Sports and travel,34.91,6,10.47,209.47,2019-10-25,21:19,Cash,198.99,4.761905,10.47,7.7,P004,No,N/A,45-54,Non-Member,972,2019-10-28,201,No,High,1,24,85,Sunny,No,43.677646692317374,0.9640918596089723
T498921,B,Yangon,Normal,Male,Health and beauty,54.18,15,40.64,812.76,2019-09-06,12:34,Cash,772.12,4.761905,40.64,5.7,P001,Yes,10% off,45-54,Member,105,2019-09-07,208,No,High,3,9,88,Cloudy,Yes,23.841783135243787,0.8433765496834478
T172935,C,Naypyitaw,Normal,Female,Health and beauty,17.12,3,2.57,51.35,2019-04-25,03:08,Ewallet,48.78,4.761905,2.57,6.3,P001,No,N/A,18-24,Non-Member,531,2019-04-27,360,Yes,High,1,19,64,Sunny,No,48.306571213380394,1.1297780205023538
T949400,B,Yangon,Normal,Female,Health and beauty,40.32,13,26.21,524.19,2019-09-18,04:31,Cash,497.98,4.761905,26.21,5.9,P001,No,10% off,25-34,Member,165,2019-09-23,257,Yes,Medium,2,18,75,Cloudy,Yes,33.239487638122824,0.8203284393006092
T364441,C,Yangon,Normal,Male,Home and lifestyle,40.67,12,24.4,488.09,2019-12-03,01:07,Ewallet,463.69,4.761905,24.4,5.2,P003,No,10% off,45-54,Member,478,2019-12-05,351,No,Medium,3,20,83,Sunny,No,31.127432388047296,1.077581132906695
T819427,C,Yangon,Member,Male,Sports and travel,60.82,48,145.98,2919.6,2019-09-05,11:15,Ewallet,2773.62,4.761905,145.98,5.7,P004,Yes,N/A,25-34,Member,270,2019-09-07,270,Yes,Medium,2,10,52,Snowy,Yes,49.06241416828631,1.1019729231255624
T665594,C,Naypyitaw,Member,Female,Health and beauty,36.06,45,81.13,1622.67,2019-08-20,19:21,Ewallet,1541.54,4.761905,81.13,9.0,P001,No,N/A,45-54,Non-Member,427,2019-08-26,328,No,Low,1,5,58,Sunny,Yes,49.86692327904005,1.1140700115344149
T191980,A,Mandalay,Normal,Female,Electronic accessories,81.17,7,28.41,568.16,2019-12-19,14:11,Ewallet,539.76,4.761905,28.41,5.1,P002,Yes,N/A,18-24,Member,718,2019-12-23,301,Yes,High,3,25,88,Snowy,Yes,36.760547712344746,0.9392067895508005
T333762,C,Mandalay,Normal,Female,Food and beverages,39.91,10,19.96,399.12,2019-10-19,15:18,Cash,379.17,4.761905,19.96,6.5,P005,No,N/A,35-44,Non-Member,734,2019-10-20,155,Yes,High,2,13,71,Sunny,Yes,11.871596230309592,1.04977786497657
T906460,B,Naypyitaw,Normal,Male,Health and beauty,79.1,10,39.55,791.0,2019-10-24,20:30,Cash,751.45,4.761905,39.55,5.7,P001,No,10% off,45-54,Member,105,2019-10-29,441,No,High,3,28,96,Cloudy,No,13.130340157305245,1.0426606396678226
T518991,C,Yangon,Member,Male,Fashion accessories,14.3,46,32.9,657.99,2019-11-03,20:05,Ewallet,625.09,4.761905,32.9,6.7,P006,No,N/A,25-34,Non-Member,383,2019-11-04,351,No,Medium,4,13,74,Snowy,Yes,32.657348088433295,1.114542290506998
T692448,C,Yangon,Normal,Female,Sports and travel,41.95,17,35.66,713.15,2019-09-20,14:34,Credit card,677.49,4.761905,35.66,8.1,P004,No,N/A,25-34,Member,123,2019-09-26,50,No,High,3,15,67,Cloudy,Yes,27.811045626948577,1.1931378443298075
T555634,C,Yangon,Normal,Female,Fashion accessories,52.43,14,36.7,734.04,2019-06-01,12:12,Cash,697.34,4.761905,36.7,7.2,P006,Yes,N/A,25-34,Non-Member,656,2019-06-02,87,No,Medium,2,26,70,Sunny,Yes,40.00392553989905,1.1336328074642243
T951195,C,Naypyitaw,Member,Female,Home and lifestyle,32.09,19,30.49,609.75,2019-09-19,10:43,Credit card,579.26,4.761905,30.49,8.4,P003,No,10% off,18-24,Non-Member,512,2019-09-24,393,No,Low,2,22,82,Sunny,No,17.942667413927364,1.0691590153111967
T628509,B,Naypyitaw,Member,Male,Sports and travel,75.05,14,52.54,1050.75,2020-02-14,01:38,Credit card,998.21,4.761905,52.54,6.6,P004,No,N/A,18-24,Non-Member,264,2020-02-18,55,Yes,Medium,1,17,98,Snowy,Yes,28.125065899314777,0.9747200229125592
T800474,A,Mandalay,Member,Female,Home and lifestyle,63.54,32,101.67,2033.33,2019-12-13,17:01,Cash,1931.67,4.761905,101.67,6.9,P003,No,N/A,18-24,Member,249,2019-12-17,434,Yes,High,1,29,59,Rainy,No,24.543239871029698,1.1243304895538786
T241316,B,Yangon,Member,Female,Food and beverages,10.92,42,22.92,458.47,2019-11-29,00:56,Ewallet,435.55,4.761905,22.92,6.8,P005,No,N/A,45-54,Non-Member,408,2019-12-05,412,Yes,Medium,4,15,61,Rainy,Yes,27.629014967604284,0.9882851487769578
T998308,A,Mandalay,Member,Female,Home and lifestyle,42.17,44,92.77,1855.49,2020-02-08,06:50,Credit card,1762.72,4.761905,92.77,8.2,P003,No,N/A,25-34,Member,749,2020-02-09,348,No,Medium,3,15,71,Sunny,Yes,46.394595649990514,1.0776709134441678
T471754,A,Mandalay,Normal,Female,Food and beverages,22.09,21,23.19,463.81,2019-12-12,03:07,Cash,440.62,4.761905,23.19,9.4,P005,Yes,10% off,35-44,Non-Member,501,2019-12-15,221,Yes,High,1,18,80,Sunny,Yes,35.93849134447532,1.1470731502400984
T769023,A,Naypyitaw,Member,Male,Home and lifestyle,81.32,11,44.73,894.54,2019-10-13,07:41,Ewallet,849.81,4.761905,44.73,7.6,P003,No,N/A,35-44,Member,255,2019-10-14,482,No,Medium,1,20,68,Rainy,No,24.01500351467471,1.0370235269189096
T434078,A,Yangon,Normal,Male,Health and beauty,66.29,1,3.31,66.29,2019-07-24,12:43,Ewallet,62.98,4.761905,3.31,5.3,P001,No,10% off,25-34,Member,637,2019-07-25,299,No,Medium,2,13,70,Rainy,Yes,34.65984489107127,1.1329309360952664
T494528,B,Yangon,Member,Female,Home and lifestyle,90.55,25,113.19,2263.71,2019-06-13,16:25,Ewallet,2150.53,4.761905,113.19,5.2,P003,No,N/A,18-24,Member,383,2019-06-15,138,No,Medium,2,8,64,Cloudy,Yes,14.821988921666808,1.028802054450395
T503761,A,Yangon,Member,Female,Health and beauty,42.23,14,29.56,591.28,2019-06-18,08:06,Cash,561.71,4.761905,29.56,8.0,P001,No,N/A,35-44,Non-Member,265,2019-06-22,428,Yes,Low,4,18,87,Cloudy,No,34.217743378386984,0.9703352555780917
T875243,B,Yangon,Normal,Female,Electronic accessories,95.28,5,23.82,476.42,2019-10-12,13:12,Ewallet,452.6,4.761905,23.82,7.9,P002,Yes,10% off,18-24,Member,735,2019-10-18,352,Yes,Low,3,24,69,Snowy,No,24.065533089539407,0.8069174056378057
T820481,B,Naypyitaw,Member,Male,Food and beverages,84.8,5,21.2,424.0,2019-07-15,17:11,Ewallet,402.8,4.761905,21.2,6.9,P005,No,10% off,45-54,Non-Member,574,2019-07-19,316,Yes,Medium,1,25,60,Cloudy,No,42.49253241623016,1.005537466398723
T788748,B,Naypyitaw,Member,Female,Home and lifestyle,16.46,22,18.1,362.04,2019-08-03,08:57,Ewallet,343.94,4.761905,18.1,8.2,P003,No,10% off,25-34,Member,858,2019-08-05,154,No,Medium,3,5,79,Sunny,No,39.21106489927709,0.995452687858749
T931737,A,Yangon,Member,Male,Electronic accessories,74.39,29,107.86,2157.28,2019-08-15,21:52,Credit card,2049.42,4.761905,107.86,8.3,P002,No,N/A,35-44,Member,448,2019-08-20,113,Yes,Low,2,6,80,Snowy,No,33.06125669760719,0.9016964874199428
T228640,A,Naypyitaw,Member,Female,Sports and travel,14.29,14,10.01,200.11,2019-09-12,00:45,Cash,190.11,4.761905,10.01,9.4,P004,No,10% off,35-44,Non-Member,211,2019-09-15,400,Yes,High,2,13,94,Sunny,No,12.55255788829051,0.9999268675210969
T560758,A,Naypyitaw,Member,Female,Fashion accessories,70.57,28,98.79,1975.84,2019-05-13,06:58,Ewallet,1877.04,4.761905,98.79,9.7,P006,No,N/A,45-54,Member,466,2019-05-19,378,Yes,Medium,1,8,71,Snowy,No,17.101003616017767,0.8507343900524731
T450392,B,Mandalay,Normal,Female,Home and lifestyle,12.47,41,25.57,511.34,2019-12-28,19:13,Cash,485.77,4.761905,25.57,6.6,P003,No,10% off,25-34,Member,237,2020-01-02,122,Yes,Low,4,11,75,Sunny,Yes,24.04127778488904,1.1755252151454076
T980088,A,Naypyitaw,Normal,Male,Sports and travel,61.64,38,117.11,2342.26,2019-08-01,05:57,Credit card,2225.14,4.761905,117.11,5.5,P004,Yes,10% off,25-34,Non-Member,231,2019-08-04,242,No,High,3,14,52,Sunny,No,10.840412273105123,0.8332862124453206
T852027,C,Yangon,Normal,Male,Sports and travel,52.72,12,31.63,632.59,2019-09-05,05:45,Cash,600.96,4.761905,31.63,8.8,P004,Yes,10% off,45-54,Member,705,2019-09-07,401,Yes,High,4,21,69,Rainy,No,13.782807126657467,1.0840967910394614
T684447,C,Mandalay,Member,Female,Food and beverages,60.3,1,3.01,60.3,2019-05-24,12:46,Cash,57.28,4.761905,3.01,9.8,P005,Yes,10% off,35-44,Member,992,2019-05-28,321,No,Low,4,16,62,Cloudy,Yes,49.898702892856114,1.037081790019497
T735879,B,Naypyitaw,Member,Male,Electronic accessories,90.83,20,90.83,1816.67,2019-11-03,13:10,Cash,1725.83,4.761905,90.83,6.9,P002,Yes,10% off,18-24,Non-Member,352,2019-11-04,315,No,Medium,3,24,63,Snowy,Yes,30.474965430274203,1.096065061775051
T442219,B,Naypyitaw,Member,Female,Health and beauty,13.21,26,17.17,343.34,2019-05-08,14:35,Credit card,326.18,4.761905,17.17,5.5,P001,No,10% off,35-44,Non-Member,675,2019-05-10,290,No,High,1,21,82,Sunny,No,43.43535378899337,0.9483574785165743
T218743,A,Naypyitaw,Normal,Female,Food and beverages,86.48,13,56.21,1124.23,2019-10-15,22:13,Cash,1068.01,4.761905,56.21,5.7,P005,No,N/A,18-24,Member,962,2019-10-20,454,Yes,High,2,15,58,Rainy,No,25.73720855311403,1.1691890079959508
T929886,B,Yangon,Member,Male,Home and lifestyle,16.75,16,13.4,268.03,2020-03-06,20:47,Cash,254.63,4.761905,13.4,8.6,P003,No,10% off,18-24,Non-Member,267,2020-03-11,261,Yes,Medium,2,20,97,Cloudy,Yes,29.82352285308744,0.8588117043194041
T570881,C,Yangon,Normal,Female,Electronic accessories,52.87,30,79.3,1586.08,2019-05-01,20:06,Credit card,1506.78,4.761905,79.3,6.2,P002,No,10% off,35-44,Member,137,2019-05-02,147,Yes,High,3,8,91,Sunny,No,46.8688336368907,0.8587840288517986
T909378,B,Mandalay,Member,Male,Sports and travel,77.77,1,3.89,77.77,2019-11-07,15:31,Credit card,73.88,4.761905,3.89,9.7,P004,Yes,10% off,45-54,Member,374,2019-11-08,474,Yes,Low,4,27,98,Rainy,No,48.819582956226604,1.1455378967401808
T660335,B,Yangon,Member,Female,Home and lifestyle,25.97,6,7.79,155.85,2020-01-22,21:17,Credit card,148.06,4.761905,7.79,9.9,P003,Yes,N/A,45-54,Member,478,2020-01-23,107,No,High,3,5,88,Snowy,Yes,15.326442752262789,1.1479652073994266
